OBJECTID,Is 24 Hours,Car Park Count,Has Carpark Cost,Has Tourist Attraction,Latitude,Longitude,Number Of Connectors,Has Charging Cost,x,y
180223,1,5,0,1,-36.99040852,174.8677487,2,1,1766214.003,5904561.265
180224,1,6,0,1,-36.65962612,174.6667544,4,1,1748965.754,5941591.447
180225,1,3,0,1,-43.5255715,172.6736171,2,1,1573624.925,5180766.957
180226,1,5,0,1,-43.51286344,172.637772,2,1,1570722.128,5182166.307
180227,1,8,0,1,-43.51895561,172.59002,2,1,1566865.796,5181471.812
180228,1,4,0,1,-36.96313585,174.9013616,4,1,1769265.997,5907527.938
180229,1,10,0,1,-37.788896,175.258885,2,1,1798904.194,5815203.736
180230,1,6,0,1,-37.822233,175.286619,2,1,1801256.062,5811444.913
180231,1,7,0,1,-36.89243364,174.7971309,2,1,1760134.004,5915552.312
180232,1,2,0,1,-36.84556541,174.7381326,2,1,1754971.147,5920849.52
180233,1,7,0,1,-37.73008592,175.2739356,2,1,1800388.321,5821697.722
180234,1,1,0,1,-40.90742072,174.9996826,2,1,1768416.406,5469595.071
180235,1,6,0,1,-36.8637102,174.615322,2,1,1743986.508,5919028.706
180236,1,5,0,1,-40.62932214,175.2785708,2,1,1792708.673,5499894.484
180237,1,10,0,1,-36.86362411,174.6284814,4,1,1745159.761,5919018.331
180238,1,8,0,1,-36.88837675,174.8314823,2,1,1763203.829,5915944.201
180239,1,8,0,1,-41.09593273,174.8685887,2,1,1756926.927,5448911.045
180240,1,9,0,1,-36.95364994,174.790291,4,1,1759396.951,5908772.004
180241,1,4,0,1,-43.47440163,172.6597129,2,1,1572478.092,5186445.286
180242,1,5,0,1,-36.96008829,174.8323052,2,1,1763124.258,5907986.559
180243,1,5,0,1,-41.2046426,174.9115383,2,1,1760269.023,5436763.744
180244,1,9,0,1,-36.605708,174.662124,4,1,1748655.448,5947580.3
180245,1,10,0,1,-36.86726019,174.775146,2,1,1758226.799,5918381.881
180246,1,6,0,1,-37.00155006,174.8883277,2,1,1768021.024,5903288.977
180247,1,5,0,1,-43.49535608,172.7106759,2,1,1576607.99,5184133.712
180248,1,7,0,1,-43.32684659,172.5996933,2,1,1567545.126,5202810.611
180249,1,5,0,1,-43.30789097,172.672449,2,1,1573435.546,5204941.428
180250,1,4,0,1,-41.34238,173.1878264,4,1,1615714.465,5423217.363
180251,1,9,0,1,-43.59052944,172.3803253,2,1,1549977.679,5173418.0
180252,1,2,0,1,-36.73537503,174.7262988,2,1,1754136.621,5933093.583
180253,1,8,0,1,-43.47959637,172.5552439,2,1,1564031.869,5185828.543
180254,1,2,0,1,-39.67899101,175.8005165,2,1,1840184.727,5604121.158
180255,1,5,0,1,-37.0387406,174.9137961,2,1,1770204.386,5899117.383
180256,1,5,0,1,-41.17573896,174.8260455,2,1,1753168.095,5440126.722
180257,1,10,0,1,-44.3742546,171.2425126,2,1,1459983.237,5085056.129
180258,1,4,0,1,-37.9767127,175.7550304,2,1,1841983.625,5793187.249
180259,1,10,0,1,-37.7912449,175.2802788,2,1,1800781.893,5814897.324
180260,1,5,0,1,-38.62602994,76.0884023,4,1,-1773630.039,17529077.81
180261,1,3,0,1,-37.7785978,175.2748257,2,1,1800335.841,5816312.475
180262,1,1,0,1,-36.8854983,174.6443053,2,1,1746528.584,5916567.348
180263,1,10,0,1,-36.84537,174.762623,4,0,1757155.298,5920831.182
180264,1,4,0,1,-36.77487328,174.5540168,4,0,1738681.743,5928975.105
180265,1,8,0,1,-36.4081402,174.6598009,2,0,1748825.502,5969501.623
180266,1,2,0,1,-36.869245,174.774923,8,0,1758202.828,5918162.045
180267,1,9,0,1,-36.86127,174.770617,2,0,1757835.4,5919053.965
180268,1,7,0,1,-36.890082,174.794549,4,0,1759908.83,5915817.548
180269,1,0,0,1,-36.998846,174.88685,2,0,1767895.475,5903591.601
180270,1,3,0,1,-36.953491,174.472725,1,0,1731121.087,5909273.813
180271,1,9,0,1,-36.81828,174.612684,2,0,1743836.428,5924072.832
180272,1,2,0,1,-36.7466454,174.7350108,4,0,1754891.904,5931829.156
180273,1,6,0,1,-36.844878,174.77181,3,0,1757975.496,5920870.611
180274,1,2,0,1,-36.8652,174.773632,3,0,1758096.086,5918612.959
180275,1,6,0,1,-36.86127448,174.7773301,2,0,1758433.856,5919042.349
180276,1,4,0,1,-37.048889,174.932611,2,0,1771854.984,5897957.554
180277,1,5,0,1,-36.622275,174.6705,4,0,1749372.665,5945729.365
180278,1,4,0,1,-36.997828,174.787725,6,0,1759076.448,5903874.833
180279,1,1,0,1,-36.84537,174.762623,2,0,1757155.298,5920831.182
180280,1,8,0,1,-36.869245,174.774923,8,0,1758202.828,5918162.045
180281,1,9,0,1,-36.902296,174.896278,4,0,1768947.678,5914287.083
180282,1,0,0,1,-37.14472734,174.888101,2,1,1767685.16,5887403.682
180283,1,9,0,1,-37.19981522,174.9018157,2,1,1768780.678,5881267.173
180284,1,10,0,1,-37.24971345,174.7313504,2,1,1753549.82,5876021.024
180285,1,6,0,1,-37.24554635,175.0210361,2,1,1779253.984,5875973.927
180286,1,3,0,1,-43.53568225,172.6254231,8,1,1569735.412,5179627.662
180287,0,8,0,1,-36.9169102,174.9131063,2,1,1770414.615,5912635.711
180288,0,10,0,1,-36.61049431,174.6891852,2,1,1751066.587,5947007.084
180289,1,2,0,1,-43.6055779,172.3860285,8,1,1550450.409,5171750.131
180290,0,5,0,1,-41.31644605,174.8015436,6,1,1750788.848,5424548.058
180291,1,4,0,1,-41.31256762,174.8297718,4,1,1753160.726,5424929.203
180292,1,7,0,1,-34.517702,172.840523,4,1,1585362.582,6180428.282
180293,1,3,0,1,-34.819858,173.124679,2,1,1611402.046,6146926.618
180294,1,1,0,1,-34.992067,173.509309,4,1,1646479.985,6127718.205
180295,1,8,0,1,-35.097925,173.26045,2,0,1623738.172,6116066.316
180296,1,8,0,1,-35.099027,173.259314,4,1,1623634.316,6115944.376
180297,1,2,0,1,-35.118102,173.268864,2,1,1624499.012,6113826.678
180298,1,6,0,1,-35.210342,173.918288,2,1,1683581.511,6103244.197
180299,1,2,0,1,-35.210601,173.919306,2,0,1683673.905,6103214.616
180300,1,2,0,1,-35.228986,173.946827,2,1,1686159.469,6101152.098
180301,1,3,1,1,-35.282895,174.090388,2,1,1699158.058,6095039.187
180302,1,1,0,1,-35.379808,174.065521,2,1,1696780.997,6084315.272
180303,1,8,0,1,-35.407799,173.800554,2,1,1672688.382,6081437.819
180304,1,7,0,1,-35.50505,173.391141,2,1,1635471.66,6070876.152
180305,1,9,1,1,-35.609095,174.525645,2,1,1738183.441,6058335.87
180306,1,1,0,1,-35.684183,174.321699,4,1,1719598.147,6050274.608
180307,1,8,1,1,-35.725908,174.325382,4,1,1719868.942,6045642.033
180308,1,2,0,1,-35.731583,174.330948,4,0,1720363.826,6045005.752
180309,1,8,0,1,-35.750846,174.30856,4,1,1718310.552,6042896.358
180310,1,6,0,1,-35.940285,173.872122,2,1,1678662.451,6022323.376
180311,1,4,0,1,-35.984141,174.44488,2,1,1730253.979,6016845.429
180312,1,3,1,1,-36.1248,174.57504,2,1,1741736.104,6001060.574
180313,1,0,0,1,-36.160955,174.443894,2,1,1729873.993,5997233.324
180314,1,6,0,1,-36.163899,174.443577,6,1,1729840.622,5996907.175
180315,1,2,0,1,-36.399244,174.66644,4,1,1749437.884,5970478.273
180316,1,7,0,1,-36.586478,174.694796,4,1,1751615.413,5949662.61
180317,1,7,0,1,-36.730307,174.704564,2,1,1752205.82,5933690.608
180318,1,6,1,1,-36.74636,174.735002,4,1,1754891.692,5931860.833
180319,1,8,0,1,-36.759005,175.49873,2,1,1823047.099,5928949.722
180320,1,9,0,1,-43.73745,170.100913,1,1,1366541.235,5153202.164
180321,1,4,0,1,-45.4147023,167.710591,1,1,1186140.202,4957354.959
180322,0,0,0,1,-36.8816643,174.7839851,4,0,1758984.878,5916769.114
180323,1,8,0,1,-37.35455751,175.0803002,3,1,1784244.724,5863764.29
180324,1,1,0,1,-37.73171372,175.2225439,3,1,1795854.604,5821625.907
180325,1,6,0,1,-37.77855884,175.2987869,5,0,1802446.41,5816265.169
180326,1,3,0,1,-37.8767286,175.3245484,3,1,1804444.234,5805314.995
180327,1,1,0,1,-37.56470043,175.1583969,5,0,1790627.807,5840290.97
180328,1,4,0,1,-37.41256656,175.1274874,3,1,1788279.247,5857234.398
180329,1,1,0,1,-37.73193201,175.2735838,5,0,1800352.34,5821493.617
180330,1,0,0,1,-37.7883439,175.2812811,3,1,1800878.016,5815217.093
180331,1,7,0,1,-37.72241278,175.2575858,5,0,1798967.86,5822584.091
180332,1,8,0,1,-37.80028681,174.8703114,3,1,1764660.014,5814695.663
180333,1,7,0,1,-37.7936207,175.2863778,5,0,1801312.546,5814620.557
180334,1,5,0,1,-37.78172061,175.2742917,5,0,1800280.375,5815967.082
180335,1,10,0,1,-37.77801454,175.3088286,3,1,1803332.359,5816303.772
180336,1,3,0,1,-36.96488604,174.9126173,14,0,1770264.222,5907313.691
180337,1,5,0,1,-37.77815748,175.3080591,4,1,1803264.184,5816289.584
180338,1,8,0,1,-38.0080929,175.3249891,4,1,1804119.067,5790736.075
180339,1,1,0,1,-37.7881084,175.2583559,2,1,1798859.71,5815292.261
180340,1,5,0,1,-37.79317,175.280269,2,1,1800775.82,5814683.715
180341,1,9,0,1,-37.805253,175.39685,2,1,1811007.75,5813085.904
180342,1,7,0,1,-37.8940045,175.4714022,4,1,1817311.152,5803065.663
180343,0,2,1,1,-36.84877494,174.7581292,9,0,1756747.638,5920460.805
180344,1,1,0,1,-43.591442,172.3776,6,1,1549758.442,5173315.007
180345,1,2,0,1,-43.540028,172.62218,2,1,1569475.57,5179143.843
180346,1,9,0,1,-36.93105,174.91133,2,1,1770224.919,5911070.086
180347,1,2,0,1,-38.990505,175.81082,2,1,1843446.904,5680518.18
180348,1,2,0,1,-41.222412,174.86925,2,1,1756680.856,5434868.052
180349,1,0,0,1,-36.849667,174.77455,2,1,1758209.946,5920334.757
180350,1,7,0,1,-41.29433,174.77408,2,1,1748540.254,5427050.806
180351,1,9,0,1,-41.1088938,175.097346,2,1,1776104.789,5447034.834
180352,1,8,0,1,-37.75429253,175.2306405,4,1,1796508.444,5819103.391
180353,1,10,0,1,-37.69600804,176.1070025,2,1,1873942.877,5823368.345
180354,1,8,0,1,-36.39241569,174.6512969,4,1,1748092.777,5971259.115
180355,1,8,0,1,-38.32391951,175.1526705,4,1,1788174.701,5756051.804
180356,1,5,0,1,-36.77426455,174.5522723,4,1,1738527.148,5929045.165
180357,1,7,0,1,-37.2781761,175.0460801,4,1,1781397.178,5872305.681
180358,1,1,1,1,-41.14883782,174.8371254,2,1,1754160.567,5443093.729
180359,1,1,0,1,-40.95304511,175.6572847,2,1,1823651.676,5463054.731
180360,1,3,1,1,-41.29427436,174.7815621,1,1,1749166.868,5427044.151
180361,0,3,0,1,-43.59049,172.630201,4,0,1570148.524,5173542.474
180362,1,7,0,1,-40.72109802,175.6397384,2,0,1822951.108,5488851.114
180363,1,8,0,1,-44.303657,171.225107,4,1,1458426.711,5092867.904
180364,1,2,0,1,-43.557139,172.680089,4,0,1574161.406,5177263.135
180365,1,4,0,1,-43.540331,172.604632,2,1,1568058.01,5179103.603
180366,1,4,0,1,-43.53915549,172.6074866,2,1,1568288.02,5179235.245
180367,1,5,0,1,-43.30485776,172.5933352,4,1,1567017.749,5205250.081
180368,0,9,0,1,-41.12646825,174.8375131,2,1,1754245.521,5445576.511
180369,1,9,0,1,-41.29055552,174.8970403,2,1,1758845.116,5427252.116
180370,1,0,0,1,-41.28065437,174.9073127,1,1,1759729.448,5428332.521
180371,1,1,0,1,-42.52231104,172.8283791,4,1,1585903.587,5292215.261
180372,0,3,0,1,-36.84877494,174.7581292,4,1,1756747.638,5920460.805
180373,1,6,0,1,-36.93801979,174.6561285,2,0,1747481.077,5910722.151
180374,1,4,0,1,-43.55310269,172.5562826,4,0,1564159.4,5177665.486
180375,1,9,0,1,-43.38363038,172.6576248,4,1,1572267.795,5196525.355
180376,0,1,0,1,-43.53300448,172.6418037,2,1,1571057.629,5179930.882
180377,1,8,0,1,-43.623545,171.647953,4,0,1490917.293,5169049.762
180378,1,1,0,1,-41.24776407,174.9031888,12,1,1759464.101,5431991.67
180379,1,7,0,1,-41.32294784,173.2142306,4,0,1617928.898,5425369.524
180380,1,2,0,1,-43.52459977,172.6680243,6,1,1573172.538,5180873.087
180381,1,10,0,1,-37.78702527,175.2839907,4,1,1801120.224,5815357.594
180382,1,10,0,1,-36.84877494,174.7581292,8,1,1756747.642,5920460.805
180383,1,2,0,1,-41.18470134,174.9491019,4,1,1763468.25,5438907.733
180384,1,7,0,1,-43.90318226,171.7463065,4,1,1499322.612,5138116.537
180385,1,2,0,1,-43.50690707,172.5473825,4,1,1563412.592,5182792.043
180386,1,10,0,1,-40.9574405,175.6495904,2,1,1822989.213,5462586.404
180387,1,0,0,1,-40.29789962,175.7499664,4,1,1833727.898,5535548.78
180388,1,8,0,1,-41.17341318,174.9815131,6,1,1766215.223,5440099.541
180389,0,0,0,1,-44.41817254,171.2577899,4,1,1461304.173,5080203.873
180390,1,7,0,1,-43.60713882,172.3855524,8,1,1550413.268,5171576.491
180391,1,5,0,1,-43.89638233,171.7583053,4,1,1500274.825,5138886.336
180392,1,9,0,1,-37.7185873,175.2663418,4,1,1799749.934,5822989.948
180393,1,5,0,1,-40.38642863,175.6382388,4,1,1823937.54,5526009.676
180394,1,10,0,1,-41.28526633,174.7374182,4,1,1745490.651,5428119.169
180395,0,8,0,1,-41.31852788,173.220434,4,1,1618449.305,5425858.909
180396,1,0,0,1,-43.9089175,171.7426923,6,1,1499042.07,5137475.129
180397,1,10,0,1,-41.24779905,174.9032019,8,1,1759465.114,5431987.762
180398,1,10,0,1,-37.53913814,175.9338506,4,1,1859217.294,5841270.807
180399,1,5,0,1,-46.40549348,168.3428894,4,1,1242051.588,4850350.651
180400,1,2,0,1,-41.22468191,174.906075,4,1,1759762.159,5434549.0
180401,1,4,0,1,-37.81932391,175.3032959,4,1,1802732.034,5811731.661
180402,1,6,0,1,-41.1456647,174.839828,4,1,1754394.813,5443441.219
180403,1,1,0,1,-41.17901525,174.9597091,8,1,1764372.13,5439519.021
180404,1,1,0,1,-41.31611988,174.7941653,4,1,1750172.009,5424597.069
180405,1,4,0,1,-36.90045521,174.8266498,4,1,1762747.51,5914612.386
180406,1,6,0,1,-43.48139321,171.9403634,4,1,1514307.825,5185179.75
180407,0,5,0,1,-46.41278628,168.3477334,6,1,1242471.61,4849562.396
180408,1,4,0,1,-41.24956549,174.7866361,4,1,1749693.854,5431999.079
180409,1,7,0,1,-41.28381336,174.7784914,1,0,1748933.549,5428210.827
180410,1,2,0,1,-41.02582482,175.5292415,4,1,1812639.719,5455294.35
180411,1,3,0,1,-41.26184911,174.9461883,4,1,1763032.078,5430348.079
180412,1,8,0,1,-43.52414449,172.3662733,4,1,1548787.158,5180782.125
180413,1,7,0,1,-41.19415154,174.9320393,14,1,1762013.855,5437890.485
180414,1,6,0,1,-43.52414449,172.3662733,4,1,1548787.158,5180782.125
180415,1,4,0,1,-36.79874,174.645674,4,1,1746816.373,5926190.496
180416,1,10,0,1,-36.811613,174.712653,2,1,1752766.72,5924657.379
180417,1,6,0,1,-36.819835,174.608373,2,1,1743448.995,5923906.796
180418,1,10,0,1,-36.830041,174.796572,2,1,1760214.448,5922475.468
180419,1,2,0,1,-36.834533,175.703773,2,1,1841116.764,5920071.047
180420,0,5,1,1,-36.84389,174.764115,6,0,1757291.369,5920992.925
180421,0,10,1,1,-36.84591,174.759627,6,0,1756887.047,5920776.197
180422,1,2,1,1,-36.848587,174.74321,3,0,1755417.77,5920506.039
180423,0,8,1,1,-36.84904,174.766916,3,0,1757530.563,5920416.94
180424,0,10,1,1,-36.852916,174.762406,6,0,1757120.5,5919994.346
180425,1,5,0,1,-36.857592,174.629729,2,1,1745282.401,5919685.655
180426,1,5,0,1,-36.860782,174.828352,2,1,1762983.505,5919011.102
180427,1,7,1,1,-36.862698,174.749353,5,1,1755936.825,5918930.477
180428,1,9,1,1,-36.864889,174.760944,6,0,1756965.652,5918668.4
180429,1,4,1,1,-36.897982,174.853434,6,0,1765139.44,5914840.747
180430,1,6,0,1,-36.908289,174.735404,2,1,1754601.324,5913895.055
180431,0,7,1,1,-36.9094,174.682974,6,0,1749927.952,5913855.503
180432,1,7,0,1,-36.90989,174.685797,2,1,1750178.499,5913796.698
180433,1,3,1,1,-36.937812,174.874649,2,1,1766942.987,5910384.733
180434,1,4,1,1,-36.943471,174.900477,3,1,1769230.761,5909711.314
180435,1,2,0,1,-36.988096,174.879214,2,1,1767239.488,5904797.755
180436,0,3,1,1,-36.990584,174.878031,6,0,1767128.752,5904523.791
180437,1,3,1,1,-36.995059,174.866428,2,1,1766086.346,5904047.602
180438,1,2,0,1,-37.000794,175.850207,2,1,1853626.66,5901241.196
180439,1,1,0,1,-37.053386,174.931804,2,1,1771773.075,5897460.063
180440,1,0,0,1,-37.139161,175.543117,2,1,1825883.793,5886662.106
180441,1,4,0,1,-37.192743,174.983637,6,1,1776059.28,5881902.939
180442,1,7,0,1,-37.203677,175.873856,2,1,1855049.752,5878663.233
180443,1,8,0,1,-37.393211,175.839003,2,1,1851323.85,5857722.974
180444,1,7,0,1,-37.63379,178.369254,2,1,2073918.216,5821233.798
180445,1,8,0,1,-37.660023,175.521991,2,1,1822460.761,5828912.592
180446,1,0,1,1,-37.66514,176.19705,2,1,1882001.366,5826526.973
180447,1,2,0,1,-37.674986,176.224327,2,1,1884370.405,5825351.664
180448,1,5,1,1,-37.686622,176.16746,2,1,1879310.004,5824231.397
180449,1,4,0,1,-37.695622,176.16147,2,1,1878747.929,5823250.352
180450,1,2,0,1,-37.740247,177.675372,3,1,2012044.296,5812701.452
180451,1,9,1,1,-37.746053,175.224922,2,1,1796026.359,5820029.72
180452,1,9,0,1,-37.778893,175.273749,2,1,1800240.207,5816282.025
180453,1,6,0,1,-37.783496,176.327311,2,1,1893027.183,5812989.85
180454,1,8,0,1,-37.803753,175.769951,2,1,1843864.781,5812343.767
180455,1,0,0,1,-37.891785,175.466957,2,1,1816926.742,5803322.327
180456,1,4,0,1,-37.949836,176.998989,3,1,1951409.663,5792202.179
180457,1,5,0,1,-37.978411,175.758459,4,1,1842279.24,5792989.842
180458,1,5,0,1,-37.991647,175.200302,2,1,1793214.164,5792827.478
180459,1,9,0,1,-38.008473,175.328916,2,1,1804462.814,5790685.266
180460,1,7,0,1,-38.012522,177.283381,3,1,1976090.728,5784129.062
180461,1,9,0,1,-38.085223,176.701745,2,1,1924681.31,5778254.54
180462,1,10,0,1,-38.130411,178.314844,2,1,2065961.287,5766349.645
180463,1,7,0,1,-38.136053,176.25273,2,1,1885089.265,5774089.118
180464,1,9,1,1,-38.141967,176.251265,6,1,1884937.801,5773437.186
180465,1,6,1,1,-38.148197,176.274742,2,1,1886971.397,5772673.201
180466,1,9,0,1,-38.164895,176.247562,2,1,1884523.981,5770903.617
180467,1,9,0,1,-38.218022,175.867543,2,1,1851040.244,5766106.29
180468,1,4,0,1,-38.331148,175.162076,2,0,1788978.185,5755230.401
180469,1,5,0,1,-38.33225,175.163076,2,1,1789062.736,5755106.058
180470,1,1,0,1,-38.357157,177.535008,3,1,1996318.626,5744811.844
180471,1,1,0,1,-38.373898,178.296608,2,1,2062809.155,5739397.784
180472,1,8,0,1,-38.457178,176.704494,3,1,1923266.603,5736953.591
180473,1,2,0,1,-38.667681,178.02786,3,1,2037524.393,5708088.603
180474,1,4,0,1,-38.671286,178.025616,2,0,2037307.011,5707698.974
180475,1,6,0,1,-38.689086,176.072565,4,1,1867247.512,5713243.283
180476,1,8,0,1,-38.690098,176.072374,6,1,1867227.127,5713131.508
180477,1,0,0,1,-38.692664,176.075956,2,1,1867529.178,5712836.219
180478,1,2,0,1,-38.698202,174.619256,2,1,1740812.046,5715469.172
180479,1,10,0,1,-38.878762,176.369708,3,1,1892322.302,5691278.164
180480,1,9,0,1,-38.986666,177.791665,2,1,2015098.127,5673768.694
180481,1,9,0,1,-39.034329,177.421661,3,1,1982773.492,5670101.788
180482,1,3,0,1,-39.05796,174.077402,2,1,1693219.111,5676239.205
180483,1,1,0,1,-39.080674,177.874369,2,1,2021705.575,5662947.3
180484,1,0,0,1,-39.133366,177.003793,3,1,1946101.465,5660784.554
180485,1,9,0,1,-39.174447,176.624938,3,1,1913160.105,5657602.231
180486,1,7,0,1,-39.177432,175.402147,2,1,1807498.019,5660784.583
180487,1,7,0,1,-39.417303,175.400028,2,1,1806608.191,5634164.661
180488,1,4,0,1,-39.454334,173.86043,2,1,1674027.852,5632450.277
180489,1,9,0,1,-39.48127,175.66963,4,1,1829609.829,5626411.636
180490,1,8,0,1,-39.492478,176.914804,2,1,1936677.786,5621249.018
180491,1,10,0,1,-39.525678,176.861749,2,1,1931955.351,5617760.139
180492,1,6,0,1,-39.591433,174.283066,2,1,1710173.818,5616801.863
180493,1,2,0,1,-39.640836,176.843748,2,1,1929860.153,5605040.54
180494,1,8,0,1,-39.676483,175.799291,2,1,1840088.302,5604402.852
180495,1,5,0,1,-39.763289,174.63557,2,1,1740096.145,5597235.681
180496,1,0,0,1,-39.809757,175.788255,2,1,1838680.954,5589637.665
180497,1,3,0,1,-39.9258,175.040425,2,1,1774365.01,5578485.125
180498,1,8,0,1,-39.925984,175.039928,2,1,1774322.069,5578465.671
180499,1,6,0,1,-39.994101,176.555381,2,1,1903546.588,5566840.222
180500,1,10,0,1,-40.076095,175.37971,2,1,1802915.769,5561083.126
180501,1,1,0,1,-40.175295,175.385907,5,1,1803148.533,5550056.864
180502,1,5,0,1,-40.20959,176.099002,2,1,1863740.988,5544372.775
180503,1,1,0,1,-40.228115,175.56948,2,1,1818610.752,5543756.786
180504,1,1,0,1,-40.336698,175.865639,2,1,1843421.082,5530929.52
180505,1,1,0,1,-40.355518,175.611913,2,1,1821804.114,5529507.644
180506,1,9,0,1,-40.359871,175.612479,2,1,1821837.906,5529022.971
180507,1,1,0,1,-40.452043,175.842403,4,1,1841035.011,5518187.63
180508,1,10,0,1,-40.47165,175.281212,4,1,1793385.383,5517392.601
180509,1,6,0,1,-40.546907,175.410771,4,1,1804141.023,5508745.821
180510,1,0,0,1,-40.623516,175.284152,2,1,1793197.477,5500526.812
180511,1,4,0,1,-40.644432,175.703665,2,1,1828612.93,5497198.354
180512,1,9,0,1,-40.763595,175.152736,2,1,1781700.115,5485256.254
180513,1,1,0,1,-40.861299,175.02426,2,1,1770604.929,5474667.759
180514,1,7,0,1,-40.861889,172.806131,3,1,1583661.329,5476556.301
180515,1,5,0,1,-40.917054,175.002489,4,1,1768628.287,5468520.2
180516,1,4,0,1,-40.918804,174.98174,2,1,1766876.524,5468365.727
180517,1,7,0,1,-40.948637,175.665992,2,1,1824399.542,5463521.812
180518,1,4,0,1,-40.987489,174.95142,2,1,1764152.934,5460797.896
180519,1,10,0,1,-41.094888,174.868935,2,1,1756958.501,5449026.406
180520,1,4,0,1,-41.114321,173.010011,2,0,1600840.484,5448552.048
180521,1,6,0,1,-41.114531,173.011033,2,1,1600926.284,5448528.725
180522,1,10,0,1,-41.116804,175.325726,2,1,1795258.76,5445669.677
180523,1,0,0,1,-41.123868,175.070866,2,1,1773841.718,5445425.575
180524,1,9,0,1,-41.132114,174.841666,2,1,1754580.882,5444942.356
180525,1,10,0,1,-41.148489,175.012567,2,1,1768884.258,5442806.87
180526,1,10,0,1,-41.202821,174.808593,2,1,1751641.596,5437150.64
180527,1,1,0,1,-41.211402,174.904391,4,1,1759653.304,5436026.455
180528,1,4,0,1,-41.22296,174.804174,8,1,1751224.667,5434922.487
180529,1,1,0,1,-41.223808,174.872944,4,1,1756987.162,5434706.4
180530,1,10,0,1,-41.251426,172.128479,2,1,1526982.612,5432965.476
180531,1,0,0,1,-41.270097,173.284786,3,1,1623852.912,5431219.802
180532,1,4,0,1,-41.275823,173.277332,2,1,1623226.554,5430586.151
180533,1,0,0,1,-41.277922,173.766868,2,1,1664223.355,5430106.663
180534,1,3,0,1,-41.278398,174.757247,2,1,1747166.607,5428848.28
180535,1,6,0,1,-41.28381,174.738131,2,1,1745553.579,5428279.658
180536,1,1,0,1,-41.284599,174.776116,2,1,1748732.837,5428127.676
180537,1,5,0,1,-41.289609,174.776206,2,1,1748728.993,5427571.301
180538,1,5,0,1,-41.291425,174.782858,2,1,1749281.874,5427358.265
180539,1,0,0,1,-41.294961,174.75864,2,1,1747246.02,5427007.062
180540,1,10,0,1,-41.297056,174.765587,2,1,1747822.965,5426762.661
180541,1,7,0,1,-41.298815,174.7869,2,1,1749603.44,5426530.851
180542,1,4,0,1,-41.301383,174.759694,2,1,1747319.815,5426292.289
180543,1,7,0,1,-41.302333,174.824111,2,1,1752710.759,5426075.456
180544,1,5,0,1,-41.30715,174.773973,2,1,1748502.2,5425627.684
180545,1,3,0,1,-41.308936,174.785277,2,1,1749444.436,5425409.99
180546,1,6,0,1,-41.310593,174.777546,2,1,1748793.483,5425239.313
